Tweet	Runnynose
今年は花粉症の症状が少ないな。	1
鼻水が止まる薬がなんかないですか？	1
風邪の季節だ。強い体で頑張ろう	0
風邪で休めるけどそれはそれでつらいもんよね。	0
弟が熱を出しちゃったから看病してる	0
咳が治まったら行くわ	0
鍋物の熱い季節になりましたなー。	0
今一パフォーマンスが微妙になってしまっている。おれさまが風邪に参ってなんかいられない。	0
子どもが鼻づまり起こしてる時は吸い出すってブログ読んで、絶対無理だと思った。だって体液だよ？本当に解消するとしても無理！	0
咳がひどすぎて何もできない。	0
ノロの毒って、下痢して嘔吐して、全部出すしか治る方法がないらしいよ。	0
痰は人前ではかないのがエチケット！	0
仕事をしようとパソコン前に向かうが、とんだ熱暴走で仕事にならない。	0
咳しすぎて腹筋痛い。	0
寝すぎて体がだるいし頭痛もする。こんなに寝たのは久し振りだわ。	0
鼻水止まらなくて、そのうち頭から脳みそ流出するんじゃないかな。	1
痰がひどくて胸にからまる・・・	0
最近下痢で腹が痛い。	0
インフルのワクチン打たなきゃいけないな	0
インフルエンザの季節がやって来ました。	0
英語で下痢だと伝えられず困った	0
うちの妻、花粉症発症したよ。	1
インフル危機やばし！	0
咳をし過ぎて腹筋が痛い	0
スペインから新型の風邪が入ってきたらしい。	0
鼻水が止まらない！頭も痛い！学校休みたいよ！	1
花粉症の時期はすごい疲れる。	1
難しい宇宙の話を聞くと頭痛がする。分かりやすい言葉に翻訳してほしい・・・	0
インフルが部活内で大流行中。	0
せっかく東京に来たんだが鼻水がひどくてふらふらする、無念。	1
鳥インフルってどうなったの？	0
最近下痢の日が続いている。	0
鼻づまりが解消できてすごく嬉しい。	0
弟のお腹が微妙な熱を持っており、謎すぎる。	0
下痢と言えば思い出すエピソードがあるよ。	0
今日下痢で何度もトイレ行ったよ	0
もうインフルの季節か。	0
スペインから帰ってきたら風邪になったわ。解熱剤あったかな。	0
今年も鳥インフルエンザ出てきたか・・・	0
熱あるみたいなので涼しいところへ行こう	0
今朝、だるいし眠いし、おかしいなぁと思っていたら寒気も出てきて、どうも風邪のようだ。この時期、本当に参るよね。	0
充電中の携帯の熱が凄すぎて、ついに壊れたのかと思った。	0
遂に、妻も花粉症になりました。	1
巫女への熱は覚めることを知らない	0
熱が出てきたんだけど、もしかしてあの病気に感染したのかな。	0
ネパールから帰ってきてから下痢気味。変な菌貰ってきたのかも。	0
鼻水止まらないんだけど薬のみたくないから気合いで頑張ってます。	1
わざとらしい咳する人うるさいからやめてほしいわ	0
のどの痛み、鼻水、熱、せき、でも仕事休めない。	1
解熱剤のんだら風邪いっしゅんで治った。薬すげー。	0
頭痛がほんとにきつい人って、薬でおさまるレベルじゃないよ	0
ヨーグルトが花粉症に効果あるっていう話、ほんとなのかな。	0
下痢って、英語でなんていうんだっけ？	0
花粉症で鼻水とまんないとか久し振りだ。	1
風邪を引いても解熱してもいちいちブログを更新してて、あそこまでいくともう病気だなーと思った。	0
鼻づまりによく効く薬知らない？	1
公園で犬と戯れてたら、鼻水が止まらなくなったぜ。	1
季節の変わり目に急に涼しくなったから、風邪をひいて熱を出してしまった。	0
鼻水がすごいんだけど、早くも花粉症かも。	1
花粉症でまさかの入院もあるらしい。	0
熱あるけど休むわけにはいかない。最近仕事忙しいしな。	0
鼻風邪をひいて気分が悪かったが友達から犬の写真付きメールが着信されて嬉しい気分になれた。	1
花粉症つらすぎ、笑えない。今年は量少ないんじゃなかったの・・・	1
ずっと会いたかった友達と久しぶりに会えて嬉しい。勢い余って鼻水と涙出てきた。	0
ひどい咳は治まったがまだ頭が痛い。	0
だから咳するときは手で覆うのがエチケットだって何度言わせんの・・・	0
この薬は、花粉症に効果があります。	0
インフルエンザなのでしばらく外出できません。	0
咳が止まらずに本当に疲れる	0
疲れるせいか痰が絡む。	0
スペイン風邪のような感染症が再来したら大変だよね。	0
頭痛以外は症状ないんだけどなあ〜。	0
熱があるので涼しいとこ行っていいよね？	0
季節の変わり目には熱が出やすい。	0
鼻風邪だったのにとうとう頭まで痛くなってきた。やばい。	1
インフルになった途端にのどが渇く。	0
やばい。こんなにひどい頭痛は久しぶりだ。お風呂にはいっちゃいけないタイプだったかも。余計に激しくなった。	0
ジカ熱の最新ニュースやばい。	0
咳、痰を抑えることが大事だし必要だ。	0
咳がひどいから、薬を飲んだ。頭痛いなあ。	0
今日は突然の熱で仕事を休んだ。昨日は涼しいを越えて寒いところにいたからなぁ。	0
熱が出てるのに毛布を着るままにするのは微妙だ。	0
風邪のせいで冬なのに花粉症と同じ状態	1
鼻水が止まらずやばいわ	1
咳のしすぎで腹筋割れそう。疲れる。	0
昨年ネパールに旅行したときは、知らずに水道水を直接飲んだせいでめっちゃ下痢になったな。今思い出すと笑いがこみ上げてくる。	0
インフルエンザワクチンの注射を打ったよ	0
インフルエンザの季節になったので予防接種に行ってきましたー	0
水みたいなものが鼻からノンストップ状態で出てるけどまさか花粉症？	1
インフルエンザのワクチンを打ってきた。	0
おたふく風邪によく効く薬が開発されたらしいよ	0
頭痛もちなので対策として薬を持ち歩いている。	0
君も私も風邪。解熱剤もない。明日は開発所の会議。病院行きたいけど、科学が発達しても一瞬で治る薬はないからなあ。	0
熱がある時は誰かと一緒にいると安心するよね。	0
嫁は昨日から熱を出してしまったので、今日は弁当を作れないと言っていたので今日の昼ごはんは久しぶりに外食だ。	0
来春花粉症ひどいそうだが毎年言ってるよね	0
鼻づまりのせいで、着信に出たのに間違い電話だと思われたんだけど。	1
ヘッドセットを装着すると、頭痛がする。	0
ヘッドセットがきついからか頭痛が酷い。	0
インフルエンザのワクチンを受けに行かなくちゃ。	0
スペイン風邪、香港風邪っていうけど、日本風邪ってあるの？	0
咳は治まってきたけど腹筋が痛いし疲れた・・・	0
木枯らしが吹くこの季節は外で戯れる犬にすら鼻水が出ることがある。	0
娘はおたふくで私は風邪で大変だ・・・一瞬で治る薬を早く開発してほしい	0
こんなひどい頭痛は久し振りだー。	0
朝から鼻水が止まる気配がなくて困る。	1
こんな激しい頭痛は久し振りだ	0
手洗い、うがいで咳と痰を抑えることができる。	0
ようやく鼻づまり解消したぞ！	0
インフルエンザのワクチンを打ってきました。	0
熱が明日までに下がって仕事に行けるか危ない	0
今日は大事な会議なのに風邪とか最悪だ。	0
スペイン行ってから、風邪気味だ。	0
鼻水の問題を何とか解消せねば。	1
なんか電車が遅延してて鼻水出た	0
微熱があると思ったら花粉症だった。間違えるとは思わなかった。	1
鼻づまりはなんか風邪みたいで頭痛もしてきた。	1
頭痛がしんどい。モーツァルトでも聴いてゆっくり休もう。	0
頭痛対策のために早めに薬を飲んでおこう。	0
翻訳の仕事をしていたら苦痛すぎて頭痛がしてきた。	0
おたふく風邪って子供だけの病気だと思ってたんだけど、大人でも掛かるみたいだよ。	0
スペイン風邪って病気が日本でも大流行したんだって。	0
左右どちらかが鼻づまりしている自分が大好きだ。	1
ニュースで今年は熱を出す人が多いと言ってたね。	0
インフルエンザ怖いからワクチンうってきたよ。	0
兄がインフルにかかったっぽい。昨日外出した時に移されたのか知らんが、今週日曜に部活の大切な試合がある俺にだけはうつすなと。	0
やばいお腹痛い、下痢かも。	0
風邪のせいで鼻づまりがひどすぎる。	1
来春のスギ花粉は量が多いらしい。花粉症なので先が思いやられる〜。	0
熱と鼻水のダブルパンチでフラフラですー。	1
風邪は病気に入るの？	0
朝からものすごくだるいんだけど、もしかして風邪かな？	0
鼻づまりをただの鼻風邪だと思ってたら頭も痛いし風邪を引いたっぽい。	1
とうとう檜の花粉症も発症。来春の花粉は少ないといいな。	1
鼻水がつまりすぎてもう無理だ。	1
女性が痰の症状を抑える。	0
ニュースで熱が流行る季節がきたってやってたよ	0
咳のエチケットってあると思うよ。口を抑えたその手、ちゃんと後で手洗いしてるんだろうね。	0
夜遅くなってだんだん熱上がってきた。	0
俺は花粉症なので今から来春が超こわい。	0
下痢って英語でなんて言うの。今お腹下し中ー。	0
毒性の強い魚を食べてひどく下痢をした。	0
熱もあるし鼻水も滝のように出る。これなら明日は仕事休めるかもしれんが微妙だ。	1
兄がインフルエンザなのでうつらないか不安だよ。	0
今日、ずっと鼻づまり・・・。	1
今日も下痢が続いてるなー	0
ネパールのサッカー選手が下痢の症状を訴えた。	0
寒気がしてだるい。本格的に風邪を引いたかもしれない。	0
頭痛がやばいのでそろそろ帰宅	0
うちの高校のサッカー部が集団で下痢になるっていう	0
インフルが流行ってるみたいだから外出から戻ってきたらうがい手洗い忘れずに！	0
スペイン風邪って何？	0
友達の着信の待ち受けが、犬が鼻ちょうちん作ってる写真でふいた！犬も鼻づまりとかなるんだね！	0
早くも花粉症シーズンかあ、頼む、過ぎ去れー	1
感動的な犬ブログを読んでしまい、涙と鼻水が止まらない。	0
咳と痰が止まる気配がないっぽいんだけどこれいつ止まるの誰か教えて。	0
頭痛かなりやばい。とりあえず寝るおやすみ。	0
この微熱も花粉症由来かなあ	1
相手もおたふく風邪だから大変だ。	0
咳の出過ぎで腹筋いてぇ	0
仕事のストレスのおかげで何時も下痢で御座る。	0
寒気するし完全に風邪っぽい。マジ最悪だ。	0
熱はないのに、リンパ腺は晴れてる。	0
部活で、インフル流行ってるから気をつけようなって言った翌日にインフル発症して爆笑だった。	0
娘の熱が下がらない、リンパも腫れてるし明日も学校休むかな。	0
熱出て、リンパ腫れる状態だけど、眠れるよ。	0
風邪引いたせいでだるい	0
やばい鼻水止まらん。	1
風邪の季節じゃないのに熱がでてすごいつらい・・・	0
熱が出たら何か感染したかなと怖くなる。	0
咳や痰が出る時マスクをする事は最低限のエチケットだよね。	0
さっきから頭痛が激しいので帰る	0
花粉症で病院行く時間なくてつらい。去年処方してもらった薬使ったら効果あったんだよねー。	1
頭痛って地味にきつい	0
咳と高熱がひどすぎて会社休むしかないな、これは。	0
風邪っていう名前の病気は無いらしいね	0
やばいくらい寒くて腹冷えて下痢だー	0
電車の中で咳するとかはマスクするかハンカチ口にあてるかしてください、エチケットです！	0
アトピーだと花粉症も重症になるのかも。	0
本格的に風邪をひいたようで身体がだるい。	0
鼻水が止まるおまじないをかけてくれ。	1
風邪引いたからブログお休みします。	0
おならをしようと力を入れたら下痢を漏らして爆笑された。	0
頭痛やばくて頭かち割れそう	0
ブログで風邪を引いたことを報告したら、たくさんのコメントを貰えてうれしいです！	0
まさかこの歳で花粉症発症するとは。	1
花粉症でこんなに鼻水が出るの久し振りだ。	1
中国に行くと万年花粉症のような症状が出る	0
風邪ひいて頭痛・鼻水・咳をすべて発症した。	1
インフルエンザのせいで昨晩大分苦しかった、今日は回復したけどね。	0
兄がインフルにかかった	0
インフルって握手しただけでうつるのかな？	0
風邪で頭がぼーっとする。参ったなー、明日からのテスト本格的にやばいかも	0
もう誰か翻訳してくれないときつい、宇宙の言葉ですかってくらい通じなくて頭痛してきた。	0
昨晩から、どうやらインフルのようだ。	0
やっとインフルから回復してきた・・・	0
激しい頭痛でさっき帰ってきた。	0
今年は花粉症の症状少ないと思ってたけど、とんでもなかった。	1
最近下痢気味で困る。	0
鼻風邪が治って犬と戯れることが出来たからホント嬉しい！写真撮ってブログにアップしたから読んでね！	0
この季節、熱出やすいのよね	0
中国ではやっているインフルエンザの病状と国内のインフルは同様だ。	0
下痢がひどすぎてもう笑うしかないな、これは。	0
この季節、中国では鳥インフルエンザが流行しているらしいね・・・	0
今回の風邪、熱出るの遅いな。	0
鳥インフルが流行ってるみたい。	0
スペインで風邪がはやってるんだって	0
下痢でサッカー休むなんてださいね。	0
娘が熱を出してリンパも腫れてるとかで、朝から嫁が病院に連れてってるらしい。今日は仕事さっさと終わらせよう。	0
花粉症とアトピーって関係があるの？	0
咳がひどいけど熱が下がったっぽくてよかった。	0
とうとう痰に血が混じってきた、、、。	0
風邪で頭がぼーっとして参った	0
また世間で鳥インフル流行ってるらしい。	0
微熱もあるし花粉症もひどいし、もう疲れた。	1
寒くて毎日下痢だー。	0
嫁が熱で休んでいるんですが、鼻水が詰まって眠れないと言い出しまして。	1
インフルが流行って、部活が中止になって、暇だ。	0
弟が熱があって、鼻水が出て、お腹が痛くてリンパが腫れる謎の病気で休む事が多くなったんだ。	1
旅先のネパールで下痢になった。	0
下痢で仕事休んだら怒られますかね？	0
咳をするときにはエチケットとしてちゃんと口をおさえてほしいよね	0
頭痛がよくならないので医師に診てもらおう	0
集団で下痢を起こすと食中毒が疑われる。	0
花粉症の人ってアトピーの人も多くなる？	0
わざとらしく咳してたら頭まで痛くなってきた	0
インフルにかかるとかなり喉が渇くって言ってた	0
咳のしすぎで腹筋が疲れる。	0
風邪気味なのでとりあえず解熱剤を飲んだ。	0
朝から下痢とかやばい。	0
頭痛対策はおいしいグルメ巡りで解決。	0
寝すぎて背中痛い。インフルまじ勘弁	0
鼻づまりは写真に写らんしな	1
朝から頭痛が治らないので、早めに帰宅。風呂入って早く寝よう。	0
朝から頭痛が激しくて身体がだるい。	0
まさかの初の花粉症でつらし。	1
